0.3125,0.96875,0.34375,1.0,0.0
0.34375,0.96875,0.375,1.0,0.0
0.375,0.875,0.40625,0.90625,0.0
0.40625,0.875,0.4375,0.90625,0.0
0.375,0.90625,0.40625,0.9375,0.0
0.40625,0.90625,0.4375,0.9375,0.0
0.4375,0.875,0.46875,0.90625,0.0
0.46875,0.875,0.5,0.90625,0.0
0.4375,0.90625,0.46875,0.9375,0.0
0.46875,0.90625,0.5,0.9375,0.0
0.375,0.9375,0.40625,0.96875,0.0
0.40625,0.9375,0.4375,0.96875,0.0
0.375,0.96875,0.40625,1.0,0.0
0.40625,0.96875,0.4375,1.0,0.0
0.4375,0.9375,0.46875,0.96875,0.0
0.46875,0.9375,0.5,0.96875,0.0
0.4375,0.96875,0.46875,1.0,0.0
0.46875,0.96875,0.5,1.0,0.0
0.5,0.8125,0.53125,0.84375,0.0
0.53125,0.8125,0.5625,0.84375,0.0
0.5,0.84375,0.53125,0.875,0.0
0.53125,0.84375,0.5625,0.875,0.0
0.5,0.875,0.53125,0.90625,0.0004598911608370456
0.53125,0.875,0.5625,0.90625,0.0
0.5,0.90625,0.53125,0.9375,0.0
0.53125,0.90625,0.5625,0.9375,0.0
0.5,0.9375,0.53125,0.96875,0.0
0.53125,0.9375,0.5625,0.96875,0.0
0.5,0.96875,0.53125,1.0,0.0
0.53125,0.96875,0.5625,1.0,0.0
0.75,0.3125,0.78125,0.34375,0.0
0.78125,0.3125,0.8125,0.34375,0.0
0.8125,0.3125,0.84375,0.34375,0.0
0.84375,0.3125,0.875,0.34375,0.0
0.84375,0.34375,0.875,0.375,0.0
0.0,0.84375,0.03125,0.875,0.0
0.0,0.875,0.03125,0.90625,0.0002020508929018083
0.03125,0.875,0.0625,0.90625,0.0
0.0,0.90625,0.03125,0.9375,0.0
0.03125,0.90625,0.0625,0.9375,0.0
0.0,0.9375,0.03125,0.96875,0.0
0.03125,0.9375,0.0625,0.96875,0.0
0.0,0.96875,0.03125,1.0,0.0
0.03125,0.96875,0.0625,1.0,0.0
0.0625,0.9375,0.09375,0.96875,0.0
0.09375,0.9375,0.125,0.96875,0.0
0.0625,0.96875,0.09375,1.0,0.0
0.09375,0.96875,0.125,1.0,0.0
0.125,0.9375,0.15625,0.96875,0.0
0.15625,0.9375,0.1875,0.96875,0.0
0.125,0.96875,0.15625,1.0,0.0
0.15625,0.96875,0.1875,1.0,0.0
0.8125,0.625,0.84375,0.65625,0.0
0.84375,0.625,0.875,0.65625,0.0
0.8125,0.65625,0.84375,0.6875,0.0
0.84375,0.65625,0.875,0.6875,0.0
0.8125,0.6875,0.84375,0.71875,0.0
0.84375,0.6875,0.875,0.71875,0.0
0.8125,0.71875,0.84375,0.75,0.0
0.84375,0.71875,0.875,0.75,0.0
0.5625,0.8125,0.59375,0.84375,0.0
0.59375,0.8125,0.625,0.84375,0.0
0.5625,0.84375,0.59375,0.875,0.0
0.59375,0.84375,0.625,0.875,0.0
0.625,0.8125,0.65625,0.84375,0.0
0.65625,0.8125,0.6875,0.84375,0.0
0.625,0.84375,0.65625,0.875,0.0
0.65625,0.84375,0.6875,0.875,0.00024913739135628237
0.6875,0.8125,0.71875,0.84375,0.0
0.71875,0.8125,0.75,0.84375,0.0
0.6875,0.84375,0.71875,0.875,0.0
0.71875,0.84375,0.75,0.875,0.0
0.5625,0.875,0.59375,0.90625,0.0
0.59375,0.875,0.625,0.90625,0.0
0.5625,0.90625,0.59375,0.9375,0.0
0.59375,0.90625,0.625,0.9375,0.0
0.5625,0.9375,0.59375,0.96875,0.0
0.59375,0.9375,0.625,0.96875,0.0
0.5625,0.96875,0.59375,1.0,0.0
0.59375,0.96875,0.625,1.0,0.0
0.625,0.875,0.65625,0.90625,0.0
0.65625,0.875,0.6875,0.90625,0.0
0.625,0.90625,0.65625,0.9375,0.0
0.65625,0.90625,0.6875,0.9375,0.0
0.6875,0.875,0.71875,0.90625,0.0
0.71875,0.875,0.75,0.90625,0.0
0.6875,0.90625,0.71875,0.9375,0.0
0.71875,0.90625,0.75,0.9375,0.0
0.625,0.9375,0.65625,0.96875,0.0
0.65625,0.9375,0.6875,0.96875,0.0
0.625,0.96875,0.65625,1.0,0.0
0.65625,0.96875,0.6875,1.0,0.0002795698099092394
0.6875,0.9375,0.71875,0.96875,0.0
0.71875,0.9375,0.75,0.96875,0.0
0.6875,0.96875,0.71875,1.0,0.0
0.71875,0.96875,0.75,1.0,0.0
0.8125,0.75,0.84375,0.78125,0.0
0.84375,0.75,0.875,0.78125,0.0
0.8125,0.78125,0.84375,0.8125,0.0
0.84375,0.78125,0.875,0.8125,0.0
0.75,0.8125,0.78125,0.84375,0.0
0.78125,0.8125,0.8125,0.84375,0.0
0.75,0.84375,0.78125,0.875,0.0
0.78125,0.84375,0.8125,0.875,0.0
0.8125,0.8125,0.84375,0.84375,0.0
0.84375,0.8125,0.875,0.84375,0.0
0.8125,0.84375,0.84375,0.875,0.0
0.84375,0.84375,0.875,0.875,0.0
0.75,0.875,0.78125,0.90625,0.0
0.78125,0.875,0.8125,0.90625,0.0
0.75,0.90625,0.78125,0.9375,0.0
0.78125,0.90625,0.8125,0.9375,0.0
0.8125,0.875,0.84375,0.90625,0.0
0.84375,0.875,0.875,0.90625,0.0
0.8125,0.90625,0.84375,0.9375,0.0
0.84375,0.90625,0.875,0.9375,0.0
0.75,0.9375,0.78125,0.96875,0.0
0.78125,0.9375,0.8125,0.96875,0.0
0.75,0.96875,0.78125,1.0,0.0
0.78125,0.96875,0.8125,1.0,0.0
0.46875,0.1875,0.5,0.21875,0.0
0.5,0.1875,0.53125,0.21875,0.0
0.53125,0.1875,0.5625,0.21875,0.0
0.5,0.21875,0.53125,0.25,0.0
0.53125,0.21875,0.5625,0.25,0.0
0.5625,0.1875,0.59375,0.21875,0.0
0.59375,0.1875,0.625,0.21875,0.0
0.5625,0.21875,0.59375,0.25,0.0
0.59375,0.21875,0.625,0.25,0.0
0.625,0.1875,0.65625,0.21875,0.0
0.65625,0.1875,0.6875,0.21875,8.422224366064218e-05
0.625,0.21875,0.65625,0.25,0.0
0.65625,0.21875,0.6875,0.25,0.00017913172106296597
0.6875,0.1875,0.71875,0.21875,0.0
0.71875,0.1875,0.75,0.21875,0.0
0.6875,0.21875,0.71875,0.25,0.0
0.71875,0.21875,0.75,0.25,0.0
0.75,0.1875,0.78125,0.21875,0.0
0.78125,0.1875,0.8125,0.21875,0.0
0.75,0.21875,0.78125,0.25,0.0
0.78125,0.21875,0.8125,0.25,0.0
0.8125,0.1875,0.84375,0.21875,0.0
0.84375,0.1875,0.875,0.21875,0.0
0.8125,0.21875,0.84375,0.25,0.0
0.84375,0.21875,0.875,0.25,0.0
0.875,0.1875,0.90625,0.21875,0.0
0.90625,0.1875,0.9375,0.21875,0.0
0.875,0.21875,0.90625,0.25,0.0
0.90625,0.21875,0.9375,0.25,0.0
0.65625,0.25,0.6875,0.28125,9.050850907831701e-05
0.6875,0.25,0.71875,0.28125,0.0
0.71875,0.25,0.75,0.28125,0.0
0.6875,0.28125,0.71875,0.3125,0.0
0.71875,0.28125,0.75,0.3125,0.0
0.75,0.25,0.78125,0.28125,0.0
0.78125,0.25,0.8125,0.28125,0.0
0.75,0.28125,0.78125,0.3125,0.0
0.78125,0.28125,0.8125,0.3125,0.0
0.8125,0.25,0.84375,0.28125,0.0
0.84375,0.25,0.875,0.28125,0.0
0.8125,0.28125,0.84375,0.3125,0.0
0.84375,0.28125,0.875,0.3125,0.0
0.875,0.25,0.90625,0.28125,0.0
0.90625,0.25,0.9375,0.28125,0.0
0.875,0.28125,0.90625,0.3125,0.0
0.90625,0.28125,0.9375,0.3125,0.0
0.875,0.3125,0.90625,0.34375,0.0
0.90625,0.3125,0.9375,0.34375,0.0
0.875,0.34375,0.90625,0.375,0.0
0.90625,0.34375,0.9375,0.375,0.0
0.875,0.375,0.90625,0.40625,0.0
0.90625,0.375,0.9375,0.40625,0.0
0.875,0.40625,0.90625,0.4375,0.0
0.90625,0.40625,0.9375,0.4375,0.0
0.875,0.4375,0.90625,0.46875,0.0
0.90625,0.4375,0.9375,0.46875,0.0
0.875,0.46875,0.90625,0.5,0.0
0.90625,0.46875,0.9375,0.5,0.0
0.875,0.5,0.90625,0.53125,0.0
0.90625,0.5,0.9375,0.53125,0.0
0.875,0.53125,0.90625,0.5625,0.0
0.90625,0.53125,0.9375,0.5625,0.0
0.875,0.5625,0.90625,0.59375,0.0
0.90625,0.5625,0.9375,0.59375,0.0
0.875,0.59375,0.90625,0.625,0.0
0.90625,0.59375,0.9375,0.625,0.0
0.875,0.625,0.90625,0.65625,0.0
0.90625,0.625,0.9375,0.65625,0.0
0.875,0.65625,0.90625,0.6875,0.0
0.90625,0.65625,0.9375,0.6875,0.0
0.875,0.6875,0.90625,0.71875,0.0
0.90625,0.6875,0.9375,0.71875,0.0
0.875,0.71875,0.90625,0.75,0.0
0.90625,0.71875,0.9375,0.75,0.0
0.875,0.75,0.90625,0.78125,0.0
0.90625,0.75,0.9375,0.78125,0.0
0.875,0.78125,0.90625,0.8125,0.0
0.90625,0.78125,0.9375,0.8125,0.0
0.875,0.8125,0.90625,0.84375,0.0
0.90625,0.8125,0.9375,0.84375,0.0
0.875,0.84375,0.90625,0.875,0.0
0.90625,0.84375,0.9375,0.875,0.0
0.8125,0.9375,0.84375,0.96875,0.0
0.84375,0.9375,0.875,0.96875,0.0
0.8125,0.96875,0.84375,1.0,0.0
0.84375,0.96875,0.875,1.0,0.0
0.875,0.875,0.90625,0.90625,0.0
0.90625,0.875,0.9375,0.90625,0.0
0.875,0.90625,0.90625,0.9375,0.0
0.90625,0.90625,0.9375,0.9375,0.0
0.875,0.9375,0.90625,0.96875,0.0
0.90625,0.9375,0.9375,0.96875,0.0
0.875,0.96875,0.90625,1.0,0.0
0.90625,0.96875,0.9375,1.0,0.0
0.3125,0.125,0.34375,0.15625,0.0
0.34375,0.125,0.375,0.15625,0.0
0.3125,0.15625,0.34375,0.1875,0.0
0.34375,0.15625,0.375,0.1875,0.0
0.375,0.125,0.40625,0.15625,0.0
0.40625,0.125,0.4375,0.15625,0.0
0.375,0.15625,0.40625,0.1875,0.0
0.40625,0.15625,0.4375,0.1875,0.0
0.4375,0.125,0.46875,0.15625,0.0
0.46875,0.125,0.5,0.15625,0.0
0.4375,0.15625,0.46875,0.1875,0.0
0.46875,0.15625,0.5,0.1875,0.0
0.5,0.125,0.53125,0.15625,0.0
0.53125,0.125,0.5625,0.15625,0.0
0.5,0.15625,0.53125,0.1875,0.0
0.53125,0.15625,0.5625,0.1875,0.0
0.5625,0.125,0.59375,0.15625,0.0
0.59375,0.125,0.625,0.15625,0.0
0.5625,0.15625,0.59375,0.1875,0.0
0.59375,0.15625,0.625,0.1875,0.0
0.625,0.125,0.65625,0.15625,0.0
0.65625,0.125,0.6875,0.15625,0.0
0.625,0.15625,0.65625,0.1875,0.0
0.65625,0.15625,0.6875,0.1875,0.0
0.9375,0.1875,0.96875,0.21875,0.0
0.96875,0.1875,1.0,0.21875,0.0
0.9375,0.21875,0.96875,0.25,0.0
0.96875,0.21875,1.0,0.25,0.0
0.9375,0.25,0.96875,0.28125,0.0
0.96875,0.25,1.0,0.28125,0.0
0.9375,0.28125,0.96875,0.3125,0.0
0.96875,0.28125,1.0,0.3125,0.0
0.9375,0.3125,0.96875,0.34375,0.0
0.96875,0.3125,1.0,0.34375,0.0
0.9375,0.34375,0.96875,0.375,0.0
0.96875,0.34375,1.0,0.375,0.0
0.9375,0.375,0.96875,0.40625,0.0
0.96875,0.375,1.0,0.40625,0.0
0.9375,0.40625,0.96875,0.4375,0.0
0.96875,0.40625,1.0,0.4375,0.0
0.9375,0.4375,0.96875,0.46875,0.0
0.96875,0.4375,1.0,0.46875,0.0
0.9375,0.46875,0.96875,0.5,0.0
0.96875,0.46875,1.0,0.5,0.0
0.9375,0.5,0.96875,0.53125,0.0
0.96875,0.5,1.0,0.53125,0.0
0.9375,0.53125,0.96875,0.5625,0.0
0.96875,0.53125,1.0,0.5625,0.0
0.9375,0.5625,0.96875,0.59375,0.0
0.96875,0.5625,1.0,0.59375,0.0
0.9375,0.59375,0.96875,0.625,0.0
0.96875,0.59375,1.0,0.625,0.0
0.9375,0.625,0.96875,0.65625,0.0
0.96875,0.625,1.0,0.65625,0.0
0.9375,0.65625,0.96875,0.6875,0.0
0.96875,0.65625,1.0,0.6875,0.0
0.9375,0.6875,0.96875,0.71875,0.0
0.96875,0.6875,1.0,0.71875,0.0
0.9375,0.71875,0.96875,0.75,0.0
0.96875,0.71875,1.0,0.75,0.0
0.9375,0.75,0.96875,0.78125,0.0
0.96875,0.75,1.0,0.78125,0.0
0.9375,0.78125,0.96875,0.8125,0.0
0.96875,0.78125,1.0,0.8125,0.0
0.9375,0.8125,0.96875,0.84375,0.0
0.96875,0.8125,1.0,0.84375,0.0
0.9375,0.84375,0.96875,0.875,0.0
0.96875,0.84375,1.0,0.875,0.0
0.9375,0.875,0.96875,0.90625,0.0
0.96875,0.875,1.0,0.90625,0.0
0.9375,0.90625,0.96875,0.9375,0.0
0.96875,0.90625,1.0,0.9375,0.0
0.9375,0.9375,0.96875,0.96875,0.0
0.96875,0.9375,1.0,0.96875,0.0
0.9375,0.96875,0.96875,1.0,0.0
0.96875,0.96875,1.0,1.0,0.0004575987876023791
0.0,0.0625,0.03125,0.09375,0.0
0.3125,0.0625,0.34375,0.09375,0.0
0.34375,0.0625,0.375,0.09375,0.0
0.3125,0.09375,0.34375,0.125,0.0
0.34375,0.09375,0.375,0.125,0.0
0.375,0.0625,0.40625,0.09375,0.0
0.40625,0.0625,0.4375,0.09375,0.0
0.375,0.09375,0.40625,0.125,0.0
0.40625,0.09375,0.4375,0.125,0.0
0.4375,0.0625,0.46875,0.09375,0.0
0.46875,0.0625,0.5,0.09375,0.0
0.4375,0.09375,0.46875,0.125,0.0
0.46875,0.09375,0.5,0.125,0.0
0.5,0.0625,0.53125,0.09375,0.0
0.53125,0.0625,0.5625,0.09375,0.0
0.5,0.09375,0.53125,0.125,0.0
0.53125,0.09375,0.5625,0.125,0.0
0.5625,0.0625,0.59375,0.09375,0.0
0.59375,0.0625,0.625,0.09375,0.0
0.5625,0.09375,0.59375,0.125,0.0
0.59375,0.09375,0.625,0.125,0.0
0.625,0.0625,0.65625,0.09375,0.0
0.65625,0.0625,0.6875,0.09375,0.0
0.625,0.09375,0.65625,0.125,0.0
0.65625,0.09375,0.6875,0.125,0.0
0.6875,0.125,0.71875,0.15625,0.0
0.71875,0.125,0.75,0.15625,0.0
0.6875,0.15625,0.71875,0.1875,0.0
0.71875,0.15625,0.75,0.1875,0.0
0.75,0.125,0.78125,0.15625,0.0
0.78125,0.125,0.8125,0.15625,0.0
0.75,0.15625,0.78125,0.1875,0.0
0.78125,0.15625,0.8125,0.1875,0.0
0.0,0.0,0.03125,0.03125,0.00820880002618363
0.03125,0.0,0.0625,0.03125,0.0
0.0,0.03125,0.03125,0.0625,0.0
0.21875,0.0,0.25,0.03125,0.0
0.25,0.0,0.28125,0.03125,0.0
0.28125,0.0,0.3125,0.03125,0.0
0.3125,0.0,0.34375,0.03125,0.0
0.34375,0.0,0.375,0.03125,0.0
0.3125,0.03125,0.34375,0.0625,0.0
0.34375,0.03125,0.375,0.0625,0.0
0.375,0.0,0.40625,0.03125,0.0
0.40625,0.0,0.4375,0.03125,0.0
0.375,0.03125,0.40625,0.0625,0.0
0.40625,0.03125,0.4375,0.0625,0.0
0.4375,0.0,0.46875,0.03125,0.0
0.46875,0.0,0.5,0.03125,0.0
0.4375,0.03125,0.46875,0.0625,0.0
0.46875,0.03125,0.5,0.0625,0.0
0.5,0.0,0.53125,0.03125,0.0
0.53125,0.0,0.5625,0.03125,0.0
0.5,0.03125,0.53125,0.0625,0.0
0.53125,0.03125,0.5625,0.0625,0.0
0.5625,0.0,0.59375,0.03125,0.0
0.59375,0.0,0.625,0.03125,0.0
0.5625,0.03125,0.59375,0.0625,0.0
0.59375,0.03125,0.625,0.0625,0.0
0.625,0.0,0.65625,0.03125,0.0
0.65625,0.0,0.6875,0.03125,0.0
0.625,0.03125,0.65625,0.0625,0.0
0.65625,0.03125,0.6875,0.0625,0.0
0.28125,0.34375,0.296875,0.359375,0.0
0.296875,0.34375,0.3125,0.359375,0.0
0.28125,0.359375,0.296875,0.375,0.0
0.296875,0.359375,0.3125,0.375,0.0
0.3125,0.34375,0.328125,0.359375,0.0
0.328125,0.34375,0.34375,0.359375,0.0
0.3125,0.359375,0.328125,0.375,0.0
0.328125,0.359375,0.34375,0.375,0.0
0.34375,0.34375,0.359375,0.359375,0.0
0.359375,0.34375,0.375,0.359375,0.0
0.34375,0.359375,0.359375,0.375,0.0
0.359375,0.359375,0.375,0.375,0.0
0.375,0.34375,0.390625,0.359375,0.0
0.390625,0.34375,0.40625,0.359375,0.0
0.375,0.359375,0.390625,0.375,0.0
0.390625,0.359375,0.40625,0.375,0.0
0.40625,0.34375,0.421875,0.359375,0.0
0.421875,0.34375,0.4375,0.359375,0.0
0.40625,0.359375,0.421875,0.375,0.0
0.421875,0.359375,0.4375,0.375,0.0
0.4375,0.34375,0.453125,0.359375,0.0
0.453125,0.34375,0.46875,0.359375,0.0
0.4375,0.359375,0.453125,0.375,0.0
0.453125,0.359375,0.46875,0.375,0.0
0.28125,0.375,0.296875,0.390625,0.0
0.296875,0.375,0.3125,0.390625,0.0
0.3125,0.375,0.328125,0.390625,0.0
0.328125,0.375,0.34375,0.390625,0.0
0.3125,0.390625,0.328125,0.40625,0.0
0.328125,0.390625,0.34375,0.40625,0.0
0.34375,0.375,0.359375,0.390625,0.0
0.359375,0.375,0.375,0.390625,0.0
0.34375,0.390625,0.359375,0.40625,0.0
0.359375,0.390625,0.375,0.40625,0.0
0.375,0.375,0.390625,0.390625,0.0
0.390625,0.375,0.40625,0.390625,0.0
0.375,0.390625,0.390625,0.40625,0.0
0.390625,0.390625,0.40625,0.40625,0.0
0.40625,0.375,0.421875,0.390625,0.0
0.421875,0.375,0.4375,0.390625,0.0
0.40625,0.390625,0.421875,0.40625,0.0
0.421875,0.390625,0.4375,0.40625,0.0
0.421875,0.40625,0.4375,0.421875,0.0
0.4375,0.375,0.453125,0.390625,0.0
0.453125,0.375,0.46875,0.390625,0.0
0.4375,0.390625,0.453125,0.40625,0.0
0.453125,0.390625,0.46875,0.40625,0.0
0.4375,0.40625,0.453125,0.421875,0.0
0.453125,0.40625,0.46875,0.421875,0.0
0.421875,0.453125,0.4375,0.46875,0.0
0.390625,0.484375,0.40625,0.5,0.0
0.421875,0.46875,0.4375,0.484375,0.0
0.40625,0.484375,0.421875,0.5,0.0
0.421875,0.484375,0.4375,0.5,0.0
0.4375,0.453125,0.453125,0.46875,0.0
0.453125,0.453125,0.46875,0.46875,0.0
0.4375,0.46875,0.453125,0.484375,0.0
0.453125,0.46875,0.46875,0.484375,0.0
0.4375,0.484375,0.453125,0.5,0.0007592055743302631
0.453125,0.484375,0.46875,0.5,0.0021378871140472606
0.125,0.578125,0.140625,0.59375,0.0
0.140625,0.578125,0.15625,0.59375,0.0
0.15625,0.578125,0.171875,0.59375,0.0004304924120661813
0.171875,0.578125,0.1875,0.59375,0.002358412118455263
0.125,0.59375,0.140625,0.609375,0.0009865874156376468
0.140625,0.59375,0.15625,0.609375,0.0
0.125,0.609375,0.140625,0.625,0.0009251142969729846
0.140625,0.609375,0.15625,0.625,0.0
0.15625,0.59375,0.171875,0.609375,0.0011853694006408212
0.171875,0.59375,0.1875,0.609375,0.0
0.15625,0.609375,0.171875,0.625,0.0
0.171875,0.609375,0.1875,0.625,0.0
0.1875,0.578125,0.203125,0.59375,0.0
0.203125,0.578125,0.21875,0.59375,0.0016620756286064376
0.21875,0.578125,0.234375,0.59375,0.0
0.234375,0.578125,0.25,0.59375,9.680193314828183e-05
0.1875,0.59375,0.203125,0.609375,0.0
0.203125,0.59375,0.21875,0.609375,0.0
0.1875,0.609375,0.203125,0.625,0.0012293758208035352
0.203125,0.609375,0.21875,0.625,0.0
0.21875,0.59375,0.234375,0.609375,0.0
0.234375,0.59375,0.25,0.609375,0.0
0.21875,0.609375,0.234375,0.625,0.00020748414310356607
0.234375,0.609375,0.25,0.625,0.00035625277170084606
0.28125,0.53125,0.296875,0.546875,0.0
0.296875,0.53125,0.3125,0.546875,0.0
0.28125,0.546875,0.296875,0.5625,0.002303590152699599
0.296875,0.546875,0.3125,0.5625,0.0
0.3125,0.5,0.328125,0.515625,0.0012659027043896293
0.328125,0.5,0.34375,0.515625,0.003476933131001149
0.3125,0.515625,0.328125,0.53125,0.0
0.328125,0.515625,0.34375,0.53125,0.0
0.34375,0.5,0.359375,0.515625,0.0008423292730226624
0.359375,0.5,0.375,0.515625,0.0
0.34375,0.515625,0.359375,0.53125,0.0
0.359375,0.515625,0.375,0.53125,0.0
0.3125,0.53125,0.328125,0.546875,0.0
0.328125,0.53125,0.34375,0.546875,0.0
0.3125,0.546875,0.328125,0.5625,0.00038703929507247345
0.328125,0.546875,0.34375,0.5625,0.0
0.34375,0.53125,0.359375,0.546875,0.002205145903325122
0.359375,0.53125,0.375,0.546875,0.000971835317884493
0.34375,0.546875,0.359375,0.5625,0.001905401491732438
0.359375,0.546875,0.375,0.5625,0.0
0.25,0.578125,0.265625,0.59375,0.0008162392396493536
0.265625,0.578125,0.28125,0.59375,0.0
0.28125,0.5625,0.296875,0.578125,0.0
0.296875,0.5625,0.3125,0.578125,0.0
0.28125,0.578125,0.296875,0.59375,0.0
0.296875,0.578125,0.3125,0.59375,0.0
0.25,0.59375,0.265625,0.609375,0.0
0.265625,0.59375,0.28125,0.609375,0.0012152377358497482
0.25,0.609375,0.265625,0.625,0.0001887193773033053
0.265625,0.609375,0.28125,0.625,0.0004158029817495905
0.28125,0.59375,0.296875,0.609375,0.0
0.296875,0.59375,0.3125,0.609375,0.0
0.28125,0.609375,0.296875,0.625,0.0
0.296875,0.609375,0.3125,0.625,0.0
0.3125,0.5625,0.328125,0.578125,0.0
0.328125,0.5625,0.34375,0.578125,0.0
0.3125,0.578125,0.328125,0.59375,0.002354254282952439
0.328125,0.578125,0.34375,0.59375,0.0
0.34375,0.5625,0.359375,0.578125,0.0
0.359375,0.5625,0.375,0.578125,0.0
0.34375,0.578125,0.359375,0.59375,0.0
0.359375,0.578125,0.375,0.59375,0.0
0.3125,0.59375,0.328125,0.609375,0.0007214973488147787
0.328125,0.59375,0.34375,0.609375,0.0
0.3125,0.609375,0.328125,0.625,0.0004947393611161412
0.328125,0.609375,0.34375,0.625,0.0
0.34375,0.59375,0.359375,0.609375,0.0
0.359375,0.59375,0.375,0.609375,0.0
0.34375,0.609375,0.359375,0.625,0.0
0.359375,0.609375,0.375,0.625,0.0
0.375,0.5,0.390625,0.515625,0.0
0.390625,0.5,0.40625,0.515625,0.00013547425043668299
0.375,0.515625,0.390625,0.53125,0.0
0.390625,0.515625,0.40625,0.53125,0.001135498167666641
0.40625,0.5,0.421875,0.515625,0.0
0.421875,0.5,0.4375,0.515625,0.0
0.40625,0.515625,0.421875,0.53125,0.0016664140106054872
